124, -32.0, 16.0, 40.0, 53.0
125, -67.0, 6.0, 56.0, 89.0
126, -203.0, 13.0, 61.0, 55.0
127, -130.0, 14.0, 64.0, 60.0
128, 20.0, 6.0, 57.0, 84.0
129, 5.0, 5.0, 77.0, 86.0
130, -136.0, 0.0, 61.0, 68.0
131, -20.0, 5.0, 83.0, 72.0
132, 49.0, -10.0, 72.0, 74.0
133, -206.0, -7.0, 68.0, 80.0
134, 309.0, 10.0, 74.0, 67.0
135, 0.0, 10.0, 73.0, 90.0
136, -146.0, 1.0, 79.0, 73.0
137, -76.0, 0.0, 55.0, 75.0
138, 53.0, -4.0, 59.0, 94.0
139, 114.0, -6.0, 51.0, 62.0
140, 89.0, 10.0, 54.0, 66.0
141, 135.0, -21.0, 59.0, 76.0
142, 37.0, 24.0, 68.0, 74.0
143, 97.0, 12.0, 78.0, 86.0
144, -106.0, 6.0, 63.0, 78.0
145, 18.0, 2.0, 89.0, 71.0
146, 33.0, -4.0, 54.0, 81.0
147, 228.0, 15.0, 73.0, 69.0
148, 15.0, 2.0, 59.0, 49.0
149, 98.0, -12.0, 74.0, 53.0
150, 75.0, 7.0, 70.0, 62.0
151, -47.0, -4.0, 67.0, 73.0
152, 82.0, 14.0, 63.0, 52.0
153, -48.0, 14.0, 62.0, 65.0
154, 118.0, 5.0, 64.0, 82.0
155, 6.0, 10.0, 68.0, 64.0
156, 83.0, -5.0, 56.0, 86.0
157, 171.0, 3.0, 63.0, 63.0
158, 166.0, -17.0, 78.0, 58.0
159, 19.0, 1.0, 57.0, 70.0
160, 72.0, 9.0, 64.0, 56.0
161, -34.0, 17.0, 74.0, 79.0
162, 12.0, -13.0, 71.0, 56.0
163, -115.0, 11.0, 70.0, 79.0
164, 43.0, -2.0, 77.0, 53.0
165, -81.0, -9.0, 66.0, 88.0
166, -98.0, 12.0, 67.0, 79.0
167, 81.0, 10.0, 86.0, 66.0
168, 87.0, 5.0, 77.0, 65.0
169, -31.0, 25.0, 70.0, 68.0
170, 75.0, -3.0, 61.0, 65.0
171, -146.0, -3.0, 60.0, 97.0
172, 81.0, 12.0, 66.0, 57.0
173, 180.0, -9.0, 74.0, 89.0
174, 127.0, 21.0, 59.0, 65.0
175, -84.0, 11.0, 81.0, 60.0
176, -80.0, -12.0, 45.0, 86.0
177, 44.0, 13.0, 77.0, 74.0
178, 143.0, -6.0, 76.0, 61.0
179, -99.0, 11.0, 69.0, 76.0
180, 66.0, 11.0, 65.0, 86.0
181, 74.0, 23.0, 60.0, 61.0
182, -86.0, 15.0, 68.0, 76.0
183, -169.0, 0.0, 66.0, 71.0
184, -84.0, -3.0, 59.0, 61.0
185, 57.0, 8.0, 53.0, 41.0
186, 152.0, -4.0, 57.0, 66.0
187, 0.0, 1.0, 65.0, 77.0
188, 65.0, 5.0, 58.0, 52.0
189, -111.0, -2.0, 72.0, 73.0
190, -58.0, 9.0, 59.0, 68.0
191, -15.0, 14.0, 51.0, 70.0
192, -137.0, 9.0, 47.0, 80.0
193, 41.0, 12.0, 75.0, 78.0
194, 29.0, 9.0, 73.0, 60.0
195, -162.0, 4.0, 62.0, 58.0
196, -90.0, 5.0, 60.0, 84.0
197, 37.0, 10.0, 67.0, 64.0
198, -189.0, -8.0, 69.0, 61.0
199, 37.0, -3.0, 54.0, 84.0
200, 51.0, 0.0, 74.0, 75.0
201, -148.0, 11.0, 55.0, 63.0
202, -232.0, -14.0, 71.0, 89.0
203, 119.0, 6.0, 66.0, 70.0
204, 11.0, 17.0, 79.0, 93.0
205, 52.0, 10.0, 64.0, 59.0
206, -326.0, 6.0, 76.0, 70.0
207, -59.0, -3.0, 79.0, 63.0
208, 116.0, -1.0, 85.0, 65.0
209, -8.0, 7.0, 70.0, 56.0
210, 64.0, 9.0, 72.0, 72.0
211, -67.0, -8.0, 56.0, 63.0
212, 73.0, 16.0, 69.0, 60.0
213, 39.0, -6.0, 72.0, 83.0
214, 178.0, 0.0, 51.0, 53.0
215, -182.0, 0.0, 80.0, 65.0
216, -175.0, 15.0, 62.0, 84.0
217, -74.0, 23.0, 46.0, 77.0
218, -94.0, 0.0, 61.0, 74.0
219, 73.0, -20.0, 81.0, 73.0
220, 173.0, 16.0, 69.0, 66.0
221, 47.0, -2.0, 67.0, 81.0
222, -49.0, -2.0, 58.0, 86.0
223, -140.0, 26.0, 55.0, 64.0
224, 54.0, 7.0, 70.0, 71.0
225, 79.0, 4.0, 64.0, 53.0
226, -63.0, -10.0, 70.0, 68.0
227, -125.0, 17.0, 68.0, 61.0
228, 133.0, 10.0, 70.0, 68.0
229, 88.0, -10.0, 82.0, 71.0
230, 134.0, -12.0, 71.0, 91.0
231, 41.0, -3.0, 71.0, 63.0
232, -79.0, -19.0, 71.0, 58.0
233, 42.0, 9.0, 64.0, 96.0
234, -57.0, 12.0, 72.0, 50.0
235, -106.0, 13.0, 70.0, 55.0
236, -88.0, 21.0, 63.0, 64.0
237, 173.0, 12.0, 53.0, 66.0
238, -52.0, 14.0, 67.0, 56.0
239, 138.0, 6.0, 78.0, 67.0
240, 44.0, 3.0, 51.0, 74.0
241, 32.0, 12.0, 57.0, 71.0
242, 25.0, -9.0, 72.0, 86.0
243, 122.0, -4.0, 87.0, 56.0
244, -137.0, -7.0, 44.0, 73.0
245, 18.0, 10.0, 92.0, 56.0
246, 46.0, 8.0, 69.0, 66.0
247, -251.0, -23.0, 76.0, 63.0
248, -7.0, 9.0, 81.0, 58.0
249, 39.0, 3.0, 61.0, 76.0
250, -38.0, -4.0, 92.0, 68.0
251, -8.0, 12.0, 49.0, 81.0
252, 75.0, 6.0, 80.0, 66.0
253, -78.0, -10.0, 88.0, 87.0
254, -30.0, -4.0, 82.0, 82.0
255, -112.0, 0.0, 65.0, 72.0
0, -60.0, 0.0, 57.0, 65.0
1, 18.0, 18.0, 89.0, 64.0
2, -342.0, 9.0, 61.0, 69.0
3, 26.0, -8.0, 55.0, 68.0
4, -62.0, -4.0, 77.0, 89.0
5, 93.0, -11.0, 44.0, 71.0
6, -183.0, -10.0, 73.0, 56.0
7, -200.0, -9.0, 72.0, 78.0
8, 99.0, -1.0, 59.0, 65.0
9, 103.0, 0.0, 52.0, 74.0
10, -81.0, 15.0, 60.0, 75.0
11, 93.0, -1.0, 77.0, 73.0
12, -25.0, -17.0, 78.0, 78.0
13, -296.0, -5.0, 72.0, 65.0
14, -66.0, 20.0, 91.0, 68.0
15, -40.0, 17.0, 68.0, 72.0
16, -38.0, 2.0, 57.0, 67.0
17, -182.0, 7.0, 73.0, 66.0
18, 3.0, -24.0, 78.0, 73.0
19, -117.0, 2.0, 76.0, 78.0
20, 14.0, 0.0, 62.0, 74.0
21, -61.0, 2.0, 58.0, 66.0
22, 8.0, 26.0, 60.0, 68.0
23, -46.0, -3.0, 51.0, 76.0
24, -24.0, 10.0, 78.0, 67.0
25, -134.0, 14.0, 84.0, 53.0
26, -62.0, -15.0, 68.0, 79.0
27, -18.0, 4.0, 80.0, 77.0
28, 24.0, -3.0, 56.0, 65.0
29, -27.0, 10.0, 65.0, 58.0
30, 110.0, -1.0, 59.0, 90.0
31, 155.0, 0.0, 60.0, 81.0
32, -19.0, -3.0, 62.0, 75.0
33, 256.0, -2.0, 84.0, 51.0
34, 38.0, 3.0, 78.0, 62.0
35, 10.0, 17.0, 81.0, 54.0
36, -119.0, -14.0, 53.0, 46.0
37, 62.0, 16.0, 54.0, 89.0
38, 146.0, 11.0, 62.0, 81.0
39, 90.0, 21.0, 68.0, 80.0
40, -80.0, 10.0, 73.0, 75.0
41, 129.0, 14.0, 59.0, 82.0
42, 123.0, 20.0, 68.0, 85.0
43, 115.0, 12.0, 72.0, 87.0
44, -83.0, 5.0, 54.0, 49.0
45, 104.0, -8.0, 73.0, 75.0
46, 51.0, 23.0, 57.0, 55.0
47, -56.0, 7.0, 74.0, 68.0
48, -22.0, -7.0, 71.0, 88.0
49, -149.0, -1.0, 47.0, 55.0
50, -27.0, 15.0, 65.0, 69.0
51, 150.0, 1.0, 46.0, 66.0
52, 90.0, -12.0, 59.0, 72.0
53, 113.0, 1.0, 61.0, 64.0
54, -103.0, -2.0, 73.0, 65.0
55, -86.0, 2.0, 75.0, 72.0
56, -17.0, 9.0, 74.0, 84.0
57, 50.0, 3.0, 69.0, 39.0
58, 32.0, 21.0, 59.0, 60.0
59, 141.0, 13.0, 62.0, 104.0
60, -22.0, -24.0, 74.0, 53.0
61, -108.0, 3.0, 54.0, 70.0
62, 247.0, -11.0, 81.0, 70.0
63, -156.0, -19.0, 55.0, 49.0
64, 101.0, -9.0, 73.0, 83.0
65, 71.0, 20.0, 79.0, 76.0
66, -33.0, 12.0, 54.0, 83.0
67, 83.0, 12.0, 75.0, 68.0
68, -51.0, 8.0, 60.0, 66.0
69, -246.0, 9.0, 63.0, 76.0
70, -59.0, -5.0, 78.0, 77.0
71, 94.0, 10.0, 42.0, 83.0
72, -27.0, -4.0, 76.0, 54.0
73, -42.0, 12.0, 62.0, 49.0
74, -69.0, 9.0, 87.0, 70.0
75, -103.0, 0.0, 76.0, 81.0
76, 0.0, -2.0, 94.0, 55.0
77, 94.0, 1.0, 59.0, 60.0
78, -106.0, 26.0, 74.0, 72.0
79, 115.0, 12.0, 81.0, 79.0
80, 93.0, 7.0, 58.0, 77.0
81, 204.0, -1.0, 78.0, 77.0
82, -6.0, -5.0, 59.0, 68.0
83, -23.0, -6.0, 77.0, 56.0
84, 40.0, -8.0, 81.0, 88.0
85, 93.0, 6.0, 60.0, 82.0
86, 74.0, 13.0, 77.0, 70.0
87, -50.0, -17.0, 65.0, 66.0
88, 53.0, -3.0, 59.0, 81.0
89, 6.0, -4.0, 76.0, 67.0
90, 53.0, 15.0, 67.0, 87.0
91, 211.0, 6.0, 64.0, 72.0
92, 90.0, 1.0, 70.0, 63.0
93, -73.0, -13.0, 87.0, 71.0
94, 88.0, 7.0, 62.0, 72.0
95, 154.0, 10.0, 47.0, 67.0
96, 177.0, 1.0, 69.0, 61.0
97, 90.0, 30.0, 69.0, 56.0
98, -27.0, -20.0, 59.0, 57.0
99, -91.0, 22.0, 57.0, 93.0
100, -52.0, 15.0, 86.0, 83.0
101, -167.0, 2.0, 51.0, 75.0
102, -27.0, 2.0, 68.0, 72.0
103, 9.0, -5.0, 47.0, 53.0
104, 78.0, -3.0, 76.0, 73.0
105, 103.0, 9.0, 66.0, 81.0
106, 103.0, -3.0, 61.0, 87.0
107, 69.0, -3.0, 79.0, 63.0
108, -4.0, 5.0, 60.0, 71.0
109, 38.0, -1.0, 74.0, 81.0
110, 70.0, 21.0, 66.0, 82.0
111, -120.0, 7.0, 69.0, 74.0
112, 128.0, -5.0, 65.0, 79.0
113, 204.0, 3.0, 75.0, 61.0
114, -9.0, 8.0, 81.0, 75.0
115, -32.0, 6.0, 105.0, 56.0
116, 70.0, 9.0, 50.0, 53.0
117, 39.0, 3.0, 64.0, 57.0
118, -73.0, 8.0, 70.0, 66.0
119, -69.0, 7.0, 68.0, 78.0
120, 115.0, -11.0, 64.0, 74.0
121, 41.0, -2.0, 48.0, 71.0
122, -12.0, -3.0, 78.0, 78.0
123, 97.0, -7.0, 79.0, 58.0
124, 18.0, 6.0, 87.0, 64.0
125, -82.0, -3.0, 49.0, 67.0
126, -40.0, -4.0, 68.0, 86.0
127, -69.0, -5.0, 65.0, 58.0
128, 194.0, -11.0, 55.0, 62.0
129, -215.0, 7.0, 56.0, 72.0
130, 7.0, 2.0, 63.0, 52.0
131, -54.0, 9.0, 59.0, 76.0
132, 5.0, -13.0, 57.0, 54.0
133, -218.0, 16.0, 71.0, 77.0
134, -89.0, 6.0, 68.0, 98.0
135, 24.0, 10.0, 53.0, 79.0
136, 55.0, 12.0, 56.0, 70.0
137, -87.0, -13.0, 57.0, 89.0
138, -64.0, 8.0, 68.0, 74.0
139, -126.0, -9.0, 80.0, 66.0
140, -21.0, 25.0, 87.0, 78.0
141, -41.0, 3.0, 88.0, 79.0
142, 121.0, 25.0, 74.0, 64.0
143, -57.0, 1.0, 81.0, 64.0
144, -92.0, 22.0, 73.0, 90.0
145, -38.0, -5.0, 93.0, 75.0
146, -71.0, 2.0, 89.0, 80.0
147, -214.0, 18.0, 62.0, 60.0
148, 6.0, 7.0, 72.0, 85.0
149, -12.0, 14.0, 62.0, 86.0
150, -109.0, 1.0, 36.0, 72.0
151, -73.0, 22.0, 69.0, 80.0
152, -64.0, 11.0, 69.0, 65.0
153, 2.0, 2.0, 69.0, 90.0
154, 58.0, 1.0, 52.0, 69.0
155, 68.0, 8.0, 43.0, 73.0
156, -19.0, 18.0, 61.0, 70.0
157, 232.0, 8.0, 65.0, 98.0
158, -52.0, 5.0, 59.0, 55.0
159, 191.0, -1.0, 50.0, 71.0
160, 127.0, 17.0, 76.0, 55.0
161, -2.0, -11.0, 67.0, 63.0
162, 7.0, 7.0, 66.0, 74.0
163, 201.0, 9.0, 83.0, 89.0
164, 127.0, 15.0, 61.0, 84.0
165, -107.0, -5.0, 55.0, 61.0
166, 288.0, 8.0, 69.0, 66.0
167, -75.0, 5.0, 52.0, 50.0
168, -120.0, 4.0, 73.0, 50.0
169, 77.0, 17.0, 68.0, 56.0
170, 63.0, -1.0, 58.0, 81.0
171, -48.0, 14.0, 51.0, 79.0
172, -107.0, 21.0, 69.0, 85.0
173, -28.0, -4.0, 78.0, 86.0
174, -26.0, 11.0, 65.0, 47.0
175, 32.0, 24.0, 70.0, 68.0
176, 16.0, 0.0, 74.0, 70.0
177, 106.0, 5.0, 63.0, 60.0
178, -65.0, 16.0, 74.0, 64.0
179, -3.0, 1.0, 75.0, 71.0
180, -82.0, -1.0, 64.0, 59.0
181, -25.0, 14.0, 50.0, 82.0
182, -84.0, -11.0, 56.0, 67.0
183, -45.0, -7.0, 64.0, 63.0
184, 9.0, 2.0, 63.0, 65.0
185, -31.0, -3.0, 65.0, 60.0
186, -102.0, 13.0, 68.0, 84.0
187, 58.0, -1.0, 53.0, 61.0
188, 122.0, -4.0, 66.0, 81.0
189, 80.0, 11.0, 53.0, 76.0
190, 112.0, -6.0, 75.0, 81.0
191, -11.0, -4.0, 75.0, 58.0
192, -42.0, 0.0, 72.0, 61.0
193, -218.0, 5.0, 72.0, 89.0
194, -88.0, 7.0, 56.0, 66.0
195, -179.0, -4.0, 64.0, 62.0
196, 177.0, 5.0, 64.0, 81.0
197, 116.0, -9.0, 61.0, 65.0
198, -46.0, 12.0, 70.0, 88.0
199, 19.0, -29.0, 57.0, 63.0
200, -77.0, 8.0, 65.0, 100.0
201, 118.0, -4.0, 73.0, 93.0
202, 4.0, -1.0, 90.0, 47.0
203, 9.0, 20.0, 64.0, 66.0
204, -34.0, 3.0, 54.0, 63.0
205, -39.0, 16.0, 71.0, 93.0
206, 75.0, 12.0, 81.0, 74.0
207, -43.0, -4.0, 87.0, 48.0
208, 121.0, 10.0, 78.0, 65.0
209, -130.0, -3.0, 78.0, 74.0
210, 38.0, 10.0, 62.0, 72.0
211, -24.0, -9.0, 68.0, 59.0
212, 38.0, 8.0, 73.0, 78.0
213, -168.0, 2.0, 78.0, 83.0
214, 115.0, 8.0, 41.0, 68.0
215, -6.0, 8.0, 68.0, 67.0
216, 1.0, 12.0, 87.0, 52.0
217, 19.0, 8.0, 72.0, 64.0
218, 233.0, 4.0, 62.0, 57.0
219, 344.0, 2.0, 103.0, 70.0
220, 28.0, -12.0, 75.0, 73.0
221, 5.0, -9.0, 77.0, 65.0
222, 79.0, -11.0, 78.0, 58.0
223, -13.0, -15.0, 78.0, 73.0
224, 75.0, 6.0, 73.0, 68.0
225, 70.0, 1.0, 76.0, 64.0
226, 163.0, 12.0, 66.0, 53.0
227, 85.0, 0.0, 76.0, 77.0
228, -201.0, 10.0, 60.0, 81.0
229, 11.0, 2.0, 75.0, 60.0
230, 125.0, -5.0, 75.0, 79.0
231, -21.0, 8.0, 72.0, 70.0
